Time,pm10_standard,pm25_standard,pm100_standard,Temperature,Gas,Humidity,Pressure,Altitude
1677280559,2,4,4,19.463203125,232818,30.64567960515414,996.6600655867354,139.04725436523182
1677280560,2,4,4,19.482734375,232325,30.585534075375413,996.6630124561701,139.02238953660307
1677280561,2,4,4,19.4954296875,234643,30.541681739708707,996.6597765968694,139.04969278101396
1677280562,2,4,4,19.5067578125,233644,30.469683727779795,996.671715827979,138.94895335993553
1677280563,2,4,4,19.512421875,235145,30.419680613380997,996.6829233506245,138.85438875044332
1677280565,3,4,4,19.5106640625,235650,30.341067222950997,996.6782410222276,138.89389626666656
1677280566,3,4,4,19.502265625,236326,30.301162898619744,996.6746876221395,138.92387846129117
1677280567,3,4,4,19.4833203125,237007,30.221216981010294,996.6744666957031,138.92574255466414
1677280568,3,5,5,19.47609375,238035,30.13668059781035,996.6833454397741,138.8508273472401
1677280569,3,5,5,19.4766796875,236836,30.07519914853643,996.6878160420471,138.81310644010873
1677280571,3,5,5,19.466328125,240292,30.029628579871876,996.7054407617206,138.66439841226398
1677280572,2,4,4,19.469453125,238898,29.94046430466225,996.7019319532384,138.69400370570372
1677280573,2,4,4,19.4786328125,240819,29.8183494650439,996.7172672428292,138.56461403691844
1677280574,2,4,4,19.4848828125,239767,29.70168081790961,996.7172328459762,138.56490425444085
1677280575,2,3,3,19.4989453125,240292,29.619174564974315,996.7302494677142,138.45507932958296
1677280576,3,4,4,19.50890625,239419,29.48625799183209,996.7241920712024,138.50618715538113
1677280578,3,4,4,19.50578125,239593,29.820538173758642,996.7050039120252,138.66808429234277
1677280579,2,4,4,19.50421875,240117,29.747861922013037,996.6831881359991,138.85215460738897
1677280580,2,4,4,19.5118359375,240819,29.50876898241851,996.6749606285775,138.92157493710062
1677280581,2,4,4,19.5219921875,240643,29.593153605795894,996.6866880820064,138.82262364060347
1677280582,2,4,4,19.5188671875,242415,29.643070939006954,996.6779759393222,138.89613292914672
1677280584,2,4,4,19.5321484375,242593,29.688746958765694,996.6879392120547,138.81206718958506
1677280585,2,4,4,19.5716015625,241172,29.747705981345145,996.680505260457,138.8747915587401
1677280586,2,4,4,19.6344921875,241881,29.775096153454257,996.6947473904049,138.75462314841533
1677280587,2,4,4,19.701875,240643,29.56855902218923,996.688533628588,138.80705178425626
1677280588,2,4,4,19.755390625,240292,29.539408881514344,996.6801003493816,138.87820802874364
1677280590,2,4,4,19.7809765625,241172,29.39662446442536,996.6634412201363,139.0187717557117
1677280591,2,4,4,19.79015625,241172,29.308301874127316,996.6665436208242,138.9925946729691
1677280592,2,4,4,19.767109375,240819,29.57936765898576,996.6682307150933,138.97835952902975
1677280593,2,3,3,19.74015625,240468,29.577204392463646,996.6616452605759,139.0339255286393
1677280594,2,3,3,19.6973828125,240292,29.79691663384112,996.6705522177809,138.95877148838412
1677280596,2,3,3,19.6532421875,241703,29.771026203330404,996.6754201309346,138.9176978326322
1677280597,2,3,3,19.5782421875,243131,29.954856494871805,996.6496894813969,139.1348054030632
1677280598,2,3,3,19.5235546875,243670,30.00072728381342,996.6613618906038,139.03631652225332
1677280599,2,3,3,19.476484375,244757,29.918687272411198,996.6473343255157,139.15467773485918
1677280600,2,3,3,19.4434765625,245121,29.854592139797234,996.6498077488337,139.13380748721164
1677280602,2,3,3,19.4159375,246405,29.863536967352605,996.6579207435279,139.06535196686303
1677280603,2,3,3,19.3852734375,244939,29.905733462769227,996.657317651099,139.07044070186888
1677280604,1,2,2,19.3520703125,246037,29.908637507778018,996.6542140353281,139.09662823339494
1677280605,1,2,2,19.327265625,246221,29.934558852124407,996.6546647431148,139.0928252700259
1677280606,1,2,2,19.2848828125,245304,29.875301159046742,996.6658870027348,138.99813500469918
1677280607,1,2,2,19.2313671875,247702,30.111213961827445,996.6567525515611,139.0752088651363
1677280609,1,2,2,19.1911328125,248262,30.06323155392201,996.6802708390607,138.8767695081257
1677280610,1,2,2,19.1864453125,248449,29.96786993592754,996.7055949125087,138.66309777914503
1677280611,1,2,2,19.1911328125,248075,29.91240646265335,996.7378598043832,138.3908693012797
1677280612,1,2,2,19.2044140625,248637,29.813015692808776,996.7338771137124,138.4244720596068
